2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:19 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
2018-04-15 20:04:20 INFO  root:46 - Inserted : 
